timestamp_utc,rpd_token,part_name,kit_label,pdf_path,dxf_path,dxf_perimeter_area_ratio,dxf_concavity_ratio,dxf_internal_void_area_ratio,dxf_entity_count,dxf_arc_length_ratio,dxf_exterior_notch_count,dxf_has_interior_polylines,dxf_color_count,pdf_dim_density,pdf_text_to_geom_ratio,pdf_bendline_score,pdf_ink_gradient_mean,dxf_future_01,dxf_future_02,dxf_future_03,dxf_future_04,dxf_future_05,dxf_future_06,dxf_future_07,dxf_future_08,dxf_future_09,dxf_future_10,dxf_future_11,dxf_future_12,dxf_future_13,dxf_future_14,dxf_future_15,pdf_future_01,pdf_future_02,pdf_future_03,pdf_future_04,pdf_future_05,pdf_future_06,pdf_future_07,pdf_future_08,pdf_future_09,pdf_future_10,pdf_future_11,pdf_future_12,pdf_future_13,pdf_future_14,pdf_future_15
2026-03-04T20:00:04+00:00,F53076 PAINT PACK.rpd,B-118-R1,Brackets,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-118-R1.pdf,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-118-R1.dxf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-04T20:00:05+00:00,F53076 PAINT PACK.rpd,B-118-R2,Brackets,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-118-R2.pdf,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-118-R2.dxf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-04T20:00:05+00:00,F53076 PAINT PACK.rpd,B-120,Brackets,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-120.pdf,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-120.dxf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-04T20:00:05+00:00,F53076 PAINT PACK.rpd,B-121,Brackets,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-121.pdf,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-121.dxf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-04T20:00:05+00:00,F53076 PAINT PACK.rpd,B-123,Brackets,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-123.pdf,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-123.dxf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-04T20:00:05+00:00,F53076 PAINT PACK.rpd,B-124,Brackets,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-124.pdf,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-124.dxf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-04T20:00:05+00:00,F53076 PAINT PACK.rpd,B-126,Brackets,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-126.pdf,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-126.dxf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-04T20:00:05+00:00,F53076 PAINT PACK.rpd,B-138,Brackets,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-138.pdf,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-138.dxf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-04T20:00:05+00:00,F53076 PAINT PACK.rpd,B-146,Brackets,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-146.pdf,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-146.dxf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-04T20:00:05+00:00,F53076 PAINT PACK.rpd,B-160,Brackets,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-160.pdf,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-160.dxf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-04T20:00:05+00:00,F53076 PAINT PACK.rpd,B-165,Brackets,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-165.pdf,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-165.dxf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-04T20:00:06+00:00,F53076 PAINT PACK.rpd,B-167,Brackets,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-167.pdf,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-167.dxf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-04T20:00:06+00:00,F53076 PAINT PACK.rpd,B-168,Brackets,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-168.pdf,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-168.dxf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-04T20:00:06+00:00,F53076 PAINT PACK.rpd,B-3,Brackets,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-3.pdf,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-3.dxf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-04T20:00:06+00:00,F53076 PAINT PACK.rpd,B-4,Brackets,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-4.pdf,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-4.dxf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-04T20:00:06+00:00,F53076 PAINT PACK.rpd,B-52,Brackets,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-52.pdf,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-52.dxf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-04T20:00:06+00:00,F53076 PAINT PACK.rpd,B-67,Brackets,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-67.pdf,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-67.dxf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-03-04T20:00:06+00:00,F53076 PAINT PACK.rpd,B-86,Brackets,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-86.pdf,W:\LASER\For Battleshield Fabrication\F53076\PAINT PACK\B-86.dxf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
